MaNV,NgayThang,Nam,PhongBan,ChucDanh,ThucTeNghiViec,XacSuatNghiViec,DuDoanNghiViec,NguongDuDoan
3247,2025-01-01,2025,Human Resources,Recruiter,0,0.12827225130890052,0,0.2
3248,2025-01-01,2025,Operations,Procurement Specialist,0,0.0681453768038482,0,0.2
3255,2025-01-01,2025,Human Resources,Recruiter,0,0.2777777777777778,1,0.2
3256,2025-01-01,2025,Operations,Operations Manager,0,0.05102040816326531,0,0.2
3257,2025-01-01,2025,Marketing,Marketing Executive,0,0.12382739212007504,0,0.2
3262,2025-01-01,2025,Information Technology,Software Engineer,0,0.0681453768038482,0,0.2
3263,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.06978233034571063,0,0.2
3264,2025-01-01,2025,Operations,Operations Executive,0,0.33969465648854963,1,0.2
3265,2025-01-01,2025,Operations,Operations Executive,0,0.22927879440258342,1,0.2
3266,2025-01-01,2025,Marketing,Marketing Executive,0,0.12827225130890052,0,0.2
3267,2025-01-01,2025,Marketing,Marketing Manager,0,0.24242424242424243,1,0.2
3269,2025-01-01,2025,Human Resources,C&B Specialist,0,0.1956521739130435,0,0.2
3270,2025-01-01,2025,Marketing,Marketing Manager,0,0.03816793893129771,0,0.2
3273,2025-01-01,2025,Sales,Sales Representative,0,0.12382739212007504,0,0.2
3274,2025-01-01,2025,Marketing,Marketing Executive,0,0.21639344262295082,1,0.2
3275,2025-01-01,2025,Sales,Sales Executive,0,0.0681453768038482,0,0.2
3276,2025-01-01,2025,Sales,Sales Representative,0,0.11397627643115008,0,0.2
3280,2025-01-01,2025,Marketing,Content Specialist,0,0.06978233034571063,0,0.2
3283,2025-01-01,2025,Marketing,Content Specialist,0,0.0,0,0.2
3285,2025-01-01,2025,Human Resources,HR Executive,0,0.15187376725838264,0,0.2
3287,2025-01-01,2025,Human Resources,HR Executive,0,0.2777777777777778,1,0.2
3292,2025-01-01,2025,Information Technology,Data Analyst,0,0.06978233034571063,0,0.2
3295,2025-01-01,2025,Finance,Financial Analyst,0,0.15187376725838264,0,0.2
3297,2025-01-01,2025,Human Resources,HR Manager,0,0.13513513513513514,0,0.2
3298,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.15979381443298968,0,0.2
3299,2025-01-01,2025,Finance,Finance Manager,1,0.40318302387267907,1,0.2
3300,2025-01-01,2025,Sales,Sales Representative,0,0.42701525054466233,1,0.2
3302,2025-01-01,2025,Human Resources,C&B Specialist,0,0.11397627643115008,0,0.2
3303,2025-01-01,2025,Information Technology,Data Analyst,0,0.0681453768038482,0,0.2
3305,2025-01-01,2025,Operations,Procurement Specialist,0,0.15979381443298968,0,0.2
3306,2025-01-01,2025,Finance,Finance Manager,0,0.06978233034571063,0,0.2
3313,2025-01-01,2025,Information Technology,IT Support,0,0.2777777777777778,1,0.2
3316,2025-01-01,2025,Finance,Finance Manager,0,0.36363636363636365,1,0.2
3317,2025-01-01,2025,Sales,Sales Executive,1,0.21639344262295082,1,0.2
3319,2025-01-01,2025,Finance,Accountant,0,0.05102040816326531,0,0.2
3320,2025-01-01,2025,Finance,Internal Auditor,0,0.2777777777777778,1,0.2
3322,2025-01-01,2025,Human Resources,HR Manager,0,0.16176470588235295,0,0.2
3327,2025-01-01,2025,Operations,Procurement Specialist,0,0.12382739212007504,0,0.2
3329,2025-01-01,2025,Sales,Sales Supervisor,0,0.1986970684039088,0,0.2
3330,2025-01-01,2025,Sales,Sales Supervisor,0,0.1610337972166998,0,0.2
3337,2025-01-01,2025,Information Technology,Data Analyst,0,0.06978233034571063,0,0.2
3342,2025-01-01,2025,Sales,Sales Supervisor,1,0.0681453768038482,0,0.2
3345,2025-01-01,2025,Information Technology,System Administrator,1,0.2777777777777778,1,0.2
3348,2025-01-01,2025,Marketing,Content Specialist,1,0.0935672514619883,0,0.2
3349,2025-01-01,2025,Human Resources,HR Manager,0,0.12382739212007504,0,0.2
3357,2025-01-01,2025,Marketing,Marketing Manager,0,0.12382739212007504,0,0.2
3358,2025-01-01,2025,Operations,Operations Manager,0,0.06978233034571063,0,0.2
3359,2025-01-01,2025,Finance,Finance Manager,1,0.05102040816326531,0,0.2
3362,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.03574033552151714,0,0.2
3363,2025-01-01,2025,Operations,Operations Manager,0,0.06978233034571063,0,0.2
3364,2025-01-01,2025,Information Technology,IT Support,0,0.21639344262295082,1,0.2
3365,2025-01-01,2025,Sales,Sales Executive,0,0.05102040816326531,0,0.2
3368,2025-01-01,2025,Operations,Operations Executive,0,0.1610337972166998,0,0.2
3369,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.03574033552151714,0,0.2
3370,2025-01-01,2025,Human Resources,C&B Specialist,0,0.0681453768038482,0,0.2
3371,2025-01-01,2025,Human Resources,Recruiter,0,0.1956521739130435,0,0.2
3375,2025-01-01,2025,Sales,Sales Supervisor,0,0.22927879440258342,1,0.2
3379,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.03574033552151714,0,0.2
3381,2025-01-01,2025,Human Resources,HR Executive,0,0.12382739212007504,0,0.2
3383,2025-01-01,2025,Finance,Accountant,0,0.11397627643115008,0,0.2
3384,2025-01-01,2025,Finance,Finance Manager,1,0.22927879440258342,1,0.2
3385,2025-01-01,2025,Sales,Sales Representative,0,0.07101167315175097,0,0.2
3392,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.0681453768038482,0,0.2
3393,2025-01-01,2025,Sales,Sales Supervisor,0,0.7,1,0.2
3394,2025-01-01,2025,Sales,Sales Representative,0,0.1179245283018868,0,0.2
3396,2025-01-01,2025,Sales,Account Manager,0,0.06978233034571063,0,0.2
3397,2025-01-01,2025,Human Resources,C&B Specialist,0,0.22927879440258342,1,0.2
3398,2025-01-01,2025,Marketing,Marketing Manager,0,0.12382739212007504,0,0.2
3400,2025-01-01,2025,Finance,Finance Manager,0,0.07101167315175097,0,0.2
3401,2025-01-01,2025,Operations,Operations Executive,0,0.22927879440258342,1,0.2
3403,2025-01-01,2025,Human Resources,Recruiter,0,0.13513513513513514,0,0.2
3405,2025-01-01,2025,Information Technology,IT Support,0,0.07101167315175097,0,0.2
3406,2025-01-01,2025,Information Technology,IT Support,0,0.06978233034571063,0,0.2
3408,2025-01-01,2025,Human Resources,C&B Specialist,0,0.1610337972166998,0,0.2
3411,2025-01-01,2025,Sales,Sales Executive,1,0.2163265306122449,1,0.2
3412,2025-01-01,2025,Finance,Accountant,0,0.0681453768038482,0,0.2
3413,2025-01-01,2025,Finance,Finance Manager,1,0.11397627643115008,0,0.2
3414,2025-01-01,2025,Sales,Sales Executive,0,0.0681453768038482,0,0.2
3416,2025-01-01,2025,Finance,Financial Analyst,0,0.1179245283018868,0,0.2
3424,2025-01-01,2025,Information Technology,QA Engineer,0,0.0681453768038482,0,0.2
3426,2025-01-01,2025,Operations,Operations Executive,0,0.1610337972166998,0,0.2
3430,2025-01-01,2025,Information Technology,Data Analyst,0,0.0681453768038482,0,0.2
3432,2025-01-01,2025,Sales,Sales Supervisor,0,0.07101167315175097,0,0.2
3435,2025-01-01,2025,Information Technology,Data Analyst,0,0.07101167315175097,0,0.2
3436,2025-01-01,2025,Finance,Accountant,0,0.1179245283018868,0,0.2
3437,2025-01-01,2025,Sales,Account Manager,1,0.40318302387267907,1,0.2
3438,2025-01-01,2025,Finance,Accountant,0,0.1610337972166998,0,0.2
3439,2025-01-01,2025,Human Resources,Recruiter,0,0.1986970684039088,0,0.2
3440,2025-01-01,2025,Marketing,Content Specialist,1,0.03574033552151714,0,0.2
3443,2025-01-01,2025,Sales,Account Manager,0,0.32432432432432434,1,0.2
3445,2025-01-01,2025,Information Technology,System Administrator,0,0.0935672514619883,0,0.2
3446,2025-01-01,2025,Sales,Account Manager,0,0.40318302387267907,1,0.2
3449,2025-01-01,2025,Marketing,Marketing Executive,0,0.12382739212007504,0,0.2
3455,2025-01-01,2025,Operations,Procurement Specialist,0,0.12382739212007504,0,0.2
3458,2025-01-01,2025,Marketing,Marketing Manager,0,0.03574033552151714,0,0.2
3459,2025-01-01,2025,Information Technology,QA Engineer,0,0.05102040816326531,0,0.2
3460,2025-01-01,2025,Sales,Account Manager,0,0.1610337972166998,0,0.2
3463,2025-01-01,2025,Finance,Financial Analyst,0,0.0935672514619883,0,0.2
3464,2025-01-01,2025,Human Resources,HR Executive,1,0.1610337972166998,0,0.2
3468,2025-01-01,2025,Information Technology,Data Analyst,0,0.03816793893129771,0,0.2
3469,2025-01-01,2025,Information Technology,Data Analyst,0,0.0681453768038482,0,0.2
3471,2025-01-01,2025,Operations,Procurement Specialist,1,0.15187376725838264,0,0.2
3472,2025-01-01,2025,Human Resources,Recruiter,0,0.07101167315175097,0,0.2
3475,2025-01-01,2025,Human Resources,HR Manager,0,0.21639344262295082,1,0.2
3483,2025-01-01,2025,Finance,Accountant,0,0.12382739212007504,0,0.2
3486,2025-01-01,2025,Marketing,Marketing Manager,0,0.1956521739130435,0,0.2
3488,2025-01-01,2025,Marketing,Marketing Manager,1,0.2163265306122449,1,0.2
3491,2025-01-01,2025,Sales,Account Manager,1,0.0935672514619883,0,0.2
3492,2025-01-01,2025,Operations,Procurement Specialist,1,0.22927879440258342,1,0.2
3495,2025-01-01,2025,Sales,Sales Executive,0,0.0935672514619883,0,0.2
3498,2025-01-01,2025,Human Resources,C&B Specialist,0,0.05102040816326531,0,0.2
3499,2025-01-01,2025,Operations,Operations Manager,0,0.15187376725838264,0,0.2
3500,2025-01-01,2025,Information Technology,Software Engineer,0,0.0681453768038482,0,0.2
3508,2025-01-01,2025,Information Technology,Data Analyst,0,0.33969465648854963,1,0.2
3514,2025-01-01,2025,Finance,Finance Manager,0,0.05102040816326531,0,0.2
3516,2025-01-01,2025,Marketing,Marketing Executive,0,0.13513513513513514,0,0.2
3517,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.13513513513513514,0,0.2
3518,2025-01-01,2025,Marketing,Marketing Manager,0,0.2288135593220339,1,0.2
3520,2025-01-01,2025,Operations,Operations Executive,0,0.0935672514619883,0,0.2
3521,2025-01-01,2025,Finance,Finance Manager,0,0.11397627643115008,0,0.2
3522,2025-01-01,2025,Finance,Internal Auditor,0,0.0935672514619883,0,0.2
3523,2025-01-01,2025,Sales,Sales Executive,0,0.15979381443298968,0,0.2
3524,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.12382739212007504,0,0.2
3526,2025-01-01,2025,Information Technology,Software Engineer,0,0.0681453768038482,0,0.2
3529,2025-01-01,2025,Marketing,Marketing Executive,0,0.40318302387267907,1,0.2
3530,2025-01-01,2025,Sales,Sales Executive,0,0.12827225130890052,0,0.2
3533,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.03574033552151714,0,0.2
3536,2025-01-01,2025,Marketing,Content Specialist,0,0.1956521739130435,0,0.2
3537,2025-01-01,2025,Sales,Account Manager,0,0.1956521739130435,0,0.2
3538,2025-01-01,2025,Sales,Account Manager,0,0.0935672514619883,0,0.2
3539,2025-01-01,2025,Information Technology,IT Support,0,0.12382739212007504,0,0.2
3543,2025-01-01,2025,Finance,Accountant,0,0.0681453768038482,0,0.2
3545,2025-01-01,2025,Marketing,Content Specialist,0,0.29411764705882354,1,0.2
3546,2025-01-01,2025,Sales,Account Manager,0,0.0681453768038482,0,0.2
3547,2025-01-01,2025,Information Technology,QA Engineer,0,0.40318302387267907,1,0.2
3548,2025-01-01,2025,Marketing,Content Specialist,0,0.03574033552151714,0,0.2
3549,2025-01-01,2025,Marketing,Marketing Manager,0,0.03574033552151714,0,0.2
3553,2025-01-01,2025,Human Resources,HR Executive,0,0.4198473282442748,1,0.2
3555,2025-01-01,2025,Human Resources,C&B Specialist,0,0.15187376725838264,0,0.2
3556,2025-01-01,2025,Human Resources,C&B Specialist,0,0.05102040816326531,0,0.2
3557,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.3035143769968051,1,0.2
3559,2025-01-01,2025,Operations,Operations Manager,1,0.12382739212007504,0,0.2
3561,2025-01-01,2025,Information Technology,IT Support,0,0.05102040816326531,0,0.2
3563,2025-01-01,2025,Information Technology,Data Analyst,0,0.07101167315175097,0,0.2
3564,2025-01-01,2025,Sales,Sales Executive,0,0.06978233034571063,0,0.2
3566,2025-01-01,2025,Marketing,Content Specialist,1,0.12382739212007504,0,0.2
3568,2025-01-01,2025,Marketing,Marketing Manager,1,0.1610337972166998,0,0.2
3574,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.12827225130890052,0,0.2
3576,2025-01-01,2025,Information Technology,IT Support,0,0.05102040816326531,0,0.2
3579,2025-01-01,2025,Marketing,Marketing Manager,0,0.12827225130890052,0,0.2
3580,2025-01-01,2025,Operations,Warehouse Supervisor,1,0.05102040816326531,0,0.2
3588,2025-01-01,2025,Sales,Sales Executive,0,0.15187376725838264,0,0.2
3593,2025-01-01,2025,Operations,Operations Executive,0,0.2242152466367713,1,0.2
3598,2025-01-01,2025,Marketing,Marketing Executive,0,0.03574033552151714,0,0.2
3600,2025-01-01,2025,Finance,Financial Analyst,0,0.1610337972166998,0,0.2
3601,2025-01-01,2025,Finance,Financial Analyst,0,0.33969465648854963,1,0.2
3602,2025-01-01,2025,Finance,Finance Manager,0,0.0681453768038482,0,0.2
3603,2025-01-01,2025,Information Technology,System Administrator,1,0.29411764705882354,1,0.2
3604,2025-01-01,2025,Information Technology,QA Engineer,0,0.36619718309859156,1,0.2
3608,2025-01-01,2025,Human Resources,C&B Specialist,0,0.11397627643115008,0,0.2
3609,2025-01-01,2025,Marketing,Marketing Manager,1,0.42701525054466233,1,0.2
3610,2025-01-01,2025,Sales,Sales Executive,0,0.05263157894736842,0,0.2
3611,2025-01-01,2025,Sales,Account Manager,0,0.21639344262295082,1,0.2
3612,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.22927879440258342,1,0.2
3613,2025-01-01,2025,Marketing,Marketing Manager,0,0.1956521739130435,0,0.2
3617,2025-01-01,2025,Finance,Financial Analyst,0,0.0681453768038482,0,0.2
3618,2025-01-01,2025,Information Technology,System Administrator,0,0.0681453768038482,0,0.2
3619,2025-01-01,2025,Operations,Operations Executive,0,0.32432432432432434,1,0.2
3622,2025-01-01,2025,Marketing,Content Specialist,0,0.07101167315175097,0,0.2
3623,2025-01-01,2025,Finance,Accountant,0,0.21639344262295082,1,0.2
3629,2025-01-01,2025,Marketing,Marketing Executive,0,0.0935672514619883,0,0.2
3636,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.16129032258064516,0,0.2
3638,2025-01-01,2025,Finance,Internal Auditor,0,0.11397627643115008,0,0.2
3641,2025-01-01,2025,Finance,Internal Auditor,0,0.1956521739130435,0,0.2
3643,2025-01-01,2025,Information Technology,Data Analyst,0,0.13513513513513514,0,0.2
3645,2025-01-01,2025,Finance,Internal Auditor,0,0.05102040816326531,0,0.2
3647,2025-01-01,2025,Sales,Sales Executive,0,0.15979381443298968,0,0.2
3650,2025-01-01,2025,Finance,Finance Manager,0,0.29411764705882354,1,0.2
3655,2025-01-01,2025,Information Technology,System Administrator,0,0.05102040816326531,0,0.2
3656,2025-01-01,2025,Finance,Finance Manager,0,0.11397627643115008,0,0.2
3660,2025-01-01,2025,Sales,Sales Supervisor,0,0.1179245283018868,0,0.2
3662,2025-01-01,2025,Human Resources,HR Executive,1,0.35294117647058826,1,0.2
3664,2025-01-01,2025,Operations,Operations Executive,0,0.12827225130890052,0,0.2
3666,2025-01-01,2025,Information Technology,IT Support,0,0.0681453768038482,0,0.2
3667,2025-01-01,2025,Finance,Internal Auditor,0,0.05102040816326531,0,0.2
3668,2025-01-01,2025,Finance,Financial Analyst,1,0.3035143769968051,1,0.2
3672,2025-01-01,2025,Information Technology,QA Engineer,0,0.05102040816326531,0,0.2
3675,2025-01-01,2025,Human Resources,C&B Specialist,0,0.21639344262295082,1,0.2
3676,2025-01-01,2025,Information Technology,System Administrator,0,0.1610337972166998,0,0.2
3678,2025-01-01,2025,Sales,Account Manager,0,0.4198473282442748,1,0.2
3679,2025-01-01,2025,Information Technology,System Administrator,0,0.06978233034571063,0,0.2
3682,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.06978233034571063,0,0.2
3685,2025-01-01,2025,Sales,Sales Representative,0,0.13513513513513514,0,0.2
3686,2025-01-01,2025,Human Resources,C&B Specialist,0,0.21639344262295082,1,0.2
3688,2025-01-01,2025,Operations,Operations Executive,0,0.0681453768038482,0,0.2
3691,2025-01-01,2025,Finance,Finance Manager,0,0.05102040816326531,0,0.2
3695,2025-01-01,2025,Human Resources,C&B Specialist,0,0.1956521739130435,0,0.2
3698,2025-01-01,2025,Information Technology,Data Analyst,0,0.11397627643115008,0,0.2
3699,2025-01-01,2025,Information Technology,IT Support,0,0.05102040816326531,0,0.2
3701,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.0935672514619883,0,0.2
3702,2025-01-01,2025,Sales,Sales Executive,0,0.0681453768038482,0,0.2
3705,2025-01-01,2025,Human Resources,HR Manager,1,0.21639344262295082,1,0.2
3706,2025-01-01,2025,Information Technology,QA Engineer,1,0.11397627643115008,0,0.2
3707,2025-01-01,2025,Sales,Sales Supervisor,0,0.40318302387267907,1,0.2
3708,2025-01-01,2025,Information Technology,System Administrator,0,0.06978233034571063,0,0.2
3709,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.1179245283018868,0,0.2
3711,2025-01-01,2025,Information Technology,System Administrator,0,0.07101167315175097,0,0.2
3712,2025-01-01,2025,Marketing,Marketing Manager,0,0.32432432432432434,1,0.2
3714,2025-01-01,2025,Marketing,Content Specialist,0,0.13513513513513514,0,0.2
3721,2025-01-01,2025,Finance,Financial Analyst,0,0.15979381443298968,0,0.2
3724,2025-01-01,2025,Information Technology,Data Analyst,0,0.0681453768038482,0,0.2
3725,2025-01-01,2025,Finance,Financial Analyst,0,0.12382739212007504,0,0.2
3726,2025-01-01,2025,Finance,Internal Auditor,0,0.15979381443298968,0,0.2
3727,2025-01-01,2025,Marketing,Marketing Executive,0,0.03574033552151714,0,0.2
3728,2025-01-01,2025,Human Resources,HR Executive,0,0.0681453768038482,0,0.2
3732,2025-01-01,2025,Operations,Operations Manager,1,0.21639344262295082,1,0.2
3737,2025-01-01,2025,Marketing,Marketing Executive,0,0.1956521739130435,0,0.2
3740,2025-01-01,2025,Human Resources,HR Manager,0,0.13513513513513514,0,0.2
3741,2025-01-01,2025,Sales,Sales Executive,0,0.1610337972166998,0,0.2
3742,2025-01-01,2025,Operations,Operations Executive,0,0.13513513513513514,0,0.2
3746,2025-01-01,2025,Human Resources,C&B Specialist,0,0.1956521739130435,0,0.2
3749,2025-01-01,2025,Finance,Accountant,0,0.06978233034571063,0,0.2
3753,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.29411764705882354,1,0.2
3754,2025-01-01,2025,Finance,Accountant,0,0.22927879440258342,1,0.2
3755,2025-01-01,2025,Operations,Operations Executive,0,0.16176470588235295,0,0.2
3758,2025-01-01,2025,Human Resources,C&B Specialist,0,0.12827225130890052,0,0.2
3760,2025-01-01,2025,Operations,Operations Manager,0,0.22927879440258342,1,0.2
3761,2025-01-01,2025,Human Resources,HR Executive,1,0.22927879440258342,1,0.2
3762,2025-01-01,2025,Finance,Internal Auditor,0,0.13513513513513514,0,0.2
3763,2025-01-01,2025,Marketing,Marketing Executive,0,0.0935672514619883,0,0.2
3765,2025-01-01,2025,Sales,Sales Executive,0,0.16176470588235295,0,0.2
3769,2025-01-01,2025,Sales,Sales Executive,1,0.13513513513513514,0,0.2
3770,2025-01-01,2025,Sales,Sales Representative,0,0.06978233034571063,0,0.2
3771,2025-01-01,2025,Sales,Sales Supervisor,0,0.0681453768038482,0,0.2
3774,2025-01-01,2025,Human Resources,C&B Specialist,1,0.29411764705882354,1,0.2
3775,2025-01-01,2025,Marketing,Marketing Manager,0,0.5416666666666666,1,0.2
3777,2025-01-01,2025,Finance,Accountant,0,0.11397627643115008,0,0.2
3781,2025-01-01,2025,Finance,Finance Manager,0,0.05102040816326531,0,0.2
3784,2025-01-01,2025,Human Resources,Recruiter,0,0.22927879440258342,1,0.2
3786,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.12382739212007504,0,0.2
3788,2025-01-01,2025,Human Resources,C&B Specialist,1,0.05102040816326531,0,0.2
3790,2025-01-01,2025,Finance,Accountant,1,0.05102040816326531,0,0.2
3794,2025-01-01,2025,Information Technology,QA Engineer,0,0.05102040816326531,0,0.2
3798,2025-01-01,2025,Operations,Procurement Specialist,0,0.1610337972166998,0,0.2
3799,2025-01-01,2025,Human Resources,C&B Specialist,0,0.2163265306122449,1,0.2
3800,2025-01-01,2025,Marketing,Content Specialist,0,0.06978233034571063,0,0.2
3801,2025-01-01,2025,Finance,Financial Analyst,0,0.12827225130890052,0,0.2
3802,2025-01-01,2025,Finance,Accountant,0,0.07101167315175097,0,0.2
3805,2025-01-01,2025,Operations,Procurement Specialist,0,0.05102040816326531,0,0.2
