MaNV,NgayThang,PhongBan,ChucDanh,ThucTeNghiViec,DuBaoNghiViec,XacSuatNghiViec,XacSuatNghiViecPct,MucRuiRo,Cluster,TenCum
2008,2025-01-01,Human Resources,Recruiter,0,0,0.09280464103572869,9.28,Thap,3,Cap bac cao - thu nhap cao
2009,2025-01-01,Sales,Sales Executive,0,0,0.11212615965873671,11.21,Thap,0,Lau nam - thang tien cham
2011,2025-01-01,Marketing,Marketing Manager,0,0,0.0759078169294845,7.59,Thap,2,It tham nien - Khoi luong cong viec thap
2013,2025-01-01,Marketing,Marketing Manager,0,0,0.05695727776122415,5.7,Thap,2,It tham nien - Khoi luong cong viec thap
2019,2025-01-01,Human Resources,C&B Specialist,0,0,0.09012868528449389,9.01,Thap,3,Cap bac cao - thu nhap cao
2024,2025-01-01,Human Resources,HR Executive,0,0,0.12977336830041666,12.98,Thap,2,It tham nien - Khoi luong cong viec thap
2025,2025-01-01,Information Technology,System Administrator,0,0,0.11144383829493747,11.14,Thap,1,Khoi luong cong viec cao - uu tien giu chan
2027,2025-01-01,Finance,Finance Manager,0,0,0.06351352419155273,6.35,Thap,2,It tham nien - Khoi luong cong viec thap
2029,2025-01-01,Information Technology,System Administrator,0,0,0.09347826128314048,9.35,Thap,2,It tham nien - Khoi luong cong viec thap
2030,2025-01-01,Finance,Finance Manager,0,0,0.11236489646371847,11.24,Thap,2,It tham nien - Khoi luong cong viec thap
2031,2025-01-01,Human Resources,HR Executive,0,0,0.10932919803072508,10.93,Thap,2,It tham nien - Khoi luong cong viec thap
2033,2025-01-01,Information Technology,Data Analyst,0,0,0.016825387224915715,1.68,Thap,2,It tham nien - Khoi luong cong viec thap
2037,2025-01-01,Information Technology,Software Engineer,0,0,0.14321220623613387,14.32,Thap,1,Khoi luong cong viec cao - uu tien giu chan
2041,2025-01-01,Information Technology,IT Support,0,0,0.09259754298252898,9.26,Thap,2,It tham nien - Khoi luong cong viec thap
2043,2025-01-01,Marketing,Content Specialist,1,0,0.13042239264944194,13.04,Thap,1,Khoi luong cong viec cao - uu tien giu chan
2049,2025-01-01,Operations,Warehouse Supervisor,0,0,0.07917283498467659,7.92,Thap,2,It tham nien - Khoi luong cong viec thap
2050,2025-01-01,Finance,Financial Analyst,0,0,0.153778472430273,15.38,Thap,2,It tham nien - Khoi luong cong viec thap
2052,2025-01-01,Marketing,Content Specialist,0,0,0.0752436285013623,7.52,Thap,2,It tham nien - Khoi luong cong viec thap
2053,2025-01-01,Finance,Accountant,0,0,0.08683659213918454,8.68,Thap,2,It tham nien - Khoi luong cong viec thap
2055,2025-01-01,Marketing,Marketing Executive,0,0,0.037837296566838985,3.78,Thap,2,It tham nien - Khoi luong cong viec thap
2056,2025-01-01,Marketing,Marketing Manager,0,0,0.09775732225296745,9.78,Thap,3,Cap bac cao - thu nhap cao
2057,2025-01-01,Operations,Procurement Specialist,0,0,0.03953670709539811,3.95,Thap,2,It tham nien - Khoi luong cong viec thap
2059,2025-01-01,Sales,Sales Executive,0,0,0.10920201784477629,10.92,Thap,1,Khoi luong cong viec cao - uu tien giu chan
2064,2025-01-01,Operations,Operations Executive,0,0,0.1306316344829384,13.06,Thap,1,Khoi luong cong viec cao - uu tien giu chan
2065,2025-01-01,Finance,Financial Analyst,0,0,0.15159538027177605,15.16,Thap,2,It tham nien - Khoi luong cong viec thap
2067,2025-01-01,Human Resources,HR Executive,0,0,0.1539369582776684,15.39,Thap,1,Khoi luong cong viec cao - uu tien giu chan
2069,2025-01-01,Finance,Finance Manager,0,0,0.0721029653364028,7.21,Thap,1,Khoi luong cong viec cao - uu tien giu chan
2071,2025-01-01,Information Technology,System Administrator,0,1,0.21345416022526917,21.35,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
2073,2025-01-01,Sales,Sales Executive,0,0,0.07325879019574845,7.33,Thap,2,It tham nien - Khoi luong cong viec thap
2078,2025-01-01,Operations,Operations Executive,1,1,0.19116607840102684,19.12,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
2080,2025-01-01,Operations,Warehouse Supervisor,0,1,0.25165173412442654,25.17,Trung binh,2,It tham nien - Khoi luong cong viec thap
2083,2025-01-01,Information Technology,Software Engineer,0,0,0.13054006426073786,13.05,Thap,0,Lau nam - thang tien cham
2084,2025-01-01,Operations,Warehouse Supervisor,0,1,0.24936362411327972,24.94,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
2089,2025-01-01,Sales,Sales Representative,0,0,0.06724503880014841,6.72,Thap,2,It tham nien - Khoi luong cong viec thap
2096,2025-01-01,Operations,Operations Executive,1,1,0.22055475248537912,22.06,Trung binh,2,It tham nien - Khoi luong cong viec thap
2098,2025-01-01,Marketing,Marketing Executive,0,0,0.05363813858209513,5.36,Thap,2,It tham nien - Khoi luong cong viec thap
2099,2025-01-01,Operations,Warehouse Supervisor,0,0,0.13164701981409752,13.16,Thap,2,It tham nien - Khoi luong cong viec thap
2101,2025-01-01,Sales,Account Manager,0,0,0.11602209040776001,11.6,Thap,1,Khoi luong cong viec cao - uu tien giu chan
2102,2025-01-01,Sales,Sales Representative,0,0,0.1290438569942211,12.9,Thap,0,Lau nam - thang tien cham
2103,2025-01-01,Sales,Account Manager,0,0,0.1169859278945514,11.7,Thap,2,It tham nien - Khoi luong cong viec thap
2106,2025-01-01,Information Technology,Data Analyst,0,0,0.08365112010719504,8.37,Thap,1,Khoi luong cong viec cao - uu tien giu chan
2107,2025-01-01,Human Resources,Recruiter,0,0,0.11872247045021074,11.87,Thap,1,Khoi luong cong viec cao - uu tien giu chan
2109,2025-01-01,Information Technology,Software Engineer,0,0,0.055764000969046865,5.58,Thap,2,It tham nien - Khoi luong cong viec thap
2112,2025-01-01,Operations,Procurement Specialist,0,1,0.20697960415769587,20.7,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
2114,2025-01-01,Marketing,Digital Marketing Specialist,0,1,0.1881067294203745,18.81,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
2117,2025-01-01,Sales,Account Manager,0,1,0.22013870044140255,22.01,Trung binh,2,It tham nien - Khoi luong cong viec thap
2118,2025-01-01,Information Technology,Software Engineer,0,0,0.0724315646962403,7.24,Thap,0,Lau nam - thang tien cham
2120,2025-01-01,Operations,Warehouse Supervisor,0,1,0.1932807780834916,19.33,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
2121,2025-01-01,Marketing,Digital Marketing Specialist,0,1,0.23209737735664152,23.21,Trung binh,0,Lau nam - thang tien cham
2124,2025-01-01,Finance,Finance Manager,0,0,0.05819300159319241,5.82,Thap,2,It tham nien - Khoi luong cong viec thap
2125,2025-01-01,Operations,Procurement Specialist,1,1,0.25465232223804063,25.47,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
2127,2025-01-01,Sales,Sales Representative,0,0,0.10487832837708772,10.49,Thap,2,It tham nien - Khoi luong cong viec thap
2130,2025-01-01,Operations,Operations Manager,0,0,0.09171721937272548,9.17,Thap,3,Cap bac cao - thu nhap cao
2135,2025-01-01,Marketing,Content Specialist,0,0,0.11068114291108719,11.07,Thap,2,It tham nien - Khoi luong cong viec thap
2136,2025-01-01,Human Resources,HR Executive,0,0,0.06214830522476435,6.21,Thap,2,It tham nien - Khoi luong cong viec thap
2137,2025-01-01,Finance,Internal Auditor,0,1,0.20161544671606593,20.16,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
2139,2025-01-01,Information Technology,QA Engineer,0,0,0.06666494702277095,6.67,Thap,2,It tham nien - Khoi luong cong viec thap
2140,2025-01-01,Operations,Operations Executive,0,0,0.05713881679342677,5.71,Thap,3,Cap bac cao - thu nhap cao
2141,2025-01-01,Information Technology,System Administrator,0,1,0.19212665599159778,19.21,Trung binh,2,It tham nien - Khoi luong cong viec thap
2144,2025-01-01,Finance,Accountant,0,0,0.03948351736636275,3.95,Thap,2,It tham nien - Khoi luong cong viec thap
2145,2025-01-01,Information Technology,Software Engineer,0,1,0.22775403428312735,22.78,Trung binh,3,Cap bac cao - thu nhap cao
2151,2025-01-01,Sales,Sales Supervisor,0,1,0.23663510375932037,23.66,Trung binh,0,Lau nam - thang tien cham
2154,2025-01-01,Sales,Sales Executive,0,0,0.07719489431789114,7.72,Thap,2,It tham nien - Khoi luong cong viec thap
2156,2025-01-01,Information Technology,Software Engineer,0,0,0.08400924621708623,8.4,Thap,2,It tham nien - Khoi luong cong viec thap
2158,2025-01-01,Human Resources,Recruiter,0,0,0.12770684626571963,12.77,Thap,2,It tham nien - Khoi luong cong viec thap
2159,2025-01-01,Human Resources,C&B Specialist,0,0,0.06691969484699456,6.69,Thap,2,It tham nien - Khoi luong cong viec thap
2161,2025-01-01,Sales,Sales Supervisor,0,1,0.1630018758478075,16.3,Trung binh,2,It tham nien - Khoi luong cong viec thap
2166,2025-01-01,Operations,Procurement Specialist,0,0,0.036316370816604465,3.63,Thap,0,Lau nam - thang tien cham
2171,2025-01-01,Information Technology,Data Analyst,1,0,0.1484056535942178,14.84,Thap,3,Cap bac cao - thu nhap cao
2172,2025-01-01,Information Technology,IT Support,0,0,0.11566779600773285,11.57,Thap,2,It tham nien - Khoi luong cong viec thap
2175,2025-01-01,Human Resources,HR Manager,1,1,0.19404280772377408,19.4,Trung binh,0,Lau nam - thang tien cham
2176,2025-01-01,Sales,Sales Supervisor,0,0,0.1391977994924659,13.92,Thap,3,Cap bac cao - thu nhap cao
2177,2025-01-01,Marketing,Content Specialist,0,0,0.04675338676658674,4.68,Thap,3,Cap bac cao - thu nhap cao
2178,2025-01-01,Marketing,Content Specialist,0,0,0.14515796883283102,14.52,Thap,2,It tham nien - Khoi luong cong viec thap
2180,2025-01-01,Marketing,Marketing Manager,0,0,0.03702307356289342,3.7,Thap,3,Cap bac cao - thu nhap cao
2182,2025-01-01,Operations,Operations Executive,0,0,0.054851695505970695,5.49,Thap,2,It tham nien - Khoi luong cong viec thap
2183,2025-01-01,Human Resources,HR Executive,0,0,0.10278054556440057,10.28,Thap,1,Khoi luong cong viec cao - uu tien giu chan
2184,2025-01-01,Operations,Operations Manager,0,1,0.16948853713582565,16.95,Trung binh,2,It tham nien - Khoi luong cong viec thap
2188,2025-01-01,Sales,Sales Supervisor,0,1,0.3406585274783832,34.07,Cao,1,Khoi luong cong viec cao - uu tien giu chan
2195,2025-01-01,Marketing,Digital Marketing Specialist,0,0,0.09768647303876866,9.77,Thap,2,It tham nien - Khoi luong cong viec thap
2196,2025-01-01,Marketing,Digital Marketing Specialist,1,0,0.1536745644418129,15.37,Thap,2,It tham nien - Khoi luong cong viec thap
2197,2025-01-01,Sales,Account Manager,0,0,0.14957317586767754,14.96,Thap,2,It tham nien - Khoi luong cong viec thap
2201,2025-01-01,Marketing,Marketing Executive,0,1,0.2788540369800822,27.89,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
2203,2025-01-01,Finance,Accountant,0,0,0.15617054148027112,15.62,Thap,0,Lau nam - thang tien cham
2207,2025-01-01,Operations,Warehouse Supervisor,0,1,0.25725334110825465,25.73,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
2210,2025-01-01,Marketing,Content Specialist,1,1,0.2880426312484551,28.8,Trung binh,0,Lau nam - thang tien cham
2211,2025-01-01,Human Resources,HR Manager,0,0,0.08096361880936774,8.1,Thap,2,It tham nien - Khoi luong cong viec thap
2212,2025-01-01,Human Resources,HR Manager,0,0,0.0915661540519792,9.16,Thap,2,It tham nien - Khoi luong cong viec thap
2214,2025-01-01,Marketing,Marketing Manager,0,0,0.10241895489732604,10.24,Thap,1,Khoi luong cong viec cao - uu tien giu chan
2215,2025-01-01,Human Resources,HR Executive,0,0,0.1016154117344701,10.16,Thap,2,It tham nien - Khoi luong cong viec thap
2216,2025-01-01,Operations,Operations Executive,0,0,0.06412696958084425,6.41,Thap,3,Cap bac cao - thu nhap cao
2218,2025-01-01,Information Technology,QA Engineer,0,1,0.16470301060901754,16.47,Trung binh,2,It tham nien - Khoi luong cong viec thap
2221,2025-01-01,Finance,Accountant,1,0,0.054342389785470575,5.43,Thap,2,It tham nien - Khoi luong cong viec thap
2222,2025-01-01,Human Resources,Recruiter,0,0,0.07065134528903237,7.07,Thap,2,It tham nien - Khoi luong cong viec thap
2223,2025-01-01,Information Technology,Software Engineer,0,0,0.0180603784309115,1.81,Thap,2,It tham nien - Khoi luong cong viec thap
2228,2025-01-01,Human Resources,HR Executive,0,0,0.15810417640946575,15.81,Thap,0,Lau nam - thang tien cham
2231,2025-01-01,Information Technology,Data Analyst,0,0,0.0781462887948498,7.81,Thap,2,It tham nien - Khoi luong cong viec thap
2233,2025-01-01,Human Resources,HR Manager,0,0,0.150299727479838,15.03,Thap,1,Khoi luong cong viec cao - uu tien giu chan
2234,2025-01-01,Operations,Warehouse Supervisor,0,0,0.11488808795562427,11.49,Thap,3,Cap bac cao - thu nhap cao
2239,2025-01-01,Operations,Operations Manager,0,1,0.21618276947837745,21.62,Trung binh,3,Cap bac cao - thu nhap cao
2243,2025-01-01,Marketing,Marketing Executive,0,1,0.19798086494401773,19.8,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
2244,2025-01-01,Operations,Procurement Specialist,0,1,0.38987856313412517,38.99,Cao,1,Khoi luong cong viec cao - uu tien giu chan
2248,2025-01-01,Finance,Finance Manager,0,0,0.05284271697136487,5.28,Thap,2,It tham nien - Khoi luong cong viec thap
2250,2025-01-01,Marketing,Marketing Executive,0,0,0.044890172419881864,4.49,Thap,2,It tham nien - Khoi luong cong viec thap
2254,2025-01-01,Sales,Sales Supervisor,0,0,0.060385444056065406,6.04,Thap,2,It tham nien - Khoi luong cong viec thap
2256,2025-01-01,Operations,Operations Manager,0,0,0.1587500556556087,15.88,Thap,2,It tham nien - Khoi luong cong viec thap
2259,2025-01-01,Human Resources,Recruiter,0,0,0.07542136016885236,7.54,Thap,2,It tham nien - Khoi luong cong viec thap
2268,2025-01-01,Operations,Operations Manager,1,1,0.17394205885272046,17.39,Trung binh,2,It tham nien - Khoi luong cong viec thap
2270,2025-01-01,Finance,Finance Manager,0,1,0.24991165411260569,24.99,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
2271,2025-01-01,Information Technology,IT Support,0,1,0.18875318975288488,18.88,Trung binh,0,Lau nam - thang tien cham
2275,2025-01-01,Finance,Finance Manager,0,0,0.11603257294730035,11.6,Thap,2,It tham nien - Khoi luong cong viec thap
2279,2025-01-01,Marketing,Marketing Manager,0,0,0.09276985979603677,9.28,Thap,3,Cap bac cao - thu nhap cao
2283,2025-01-01,Human Resources,HR Executive,0,0,0.0789396935011112,7.89,Thap,2,It tham nien - Khoi luong cong viec thap
2287,2025-01-01,Information Technology,IT Support,0,1,0.16067343728831646,16.07,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
2291,2025-01-01,Finance,Internal Auditor,0,0,0.06932975326712347,6.93,Thap,2,It tham nien - Khoi luong cong viec thap
2295,2025-01-01,Information Technology,QA Engineer,0,0,0.03501923829126004,3.5,Thap,2,It tham nien - Khoi luong cong viec thap
2297,2025-01-01,Information Technology,IT Support,1,0,0.08888497654053779,8.89,Thap,2,It tham nien - Khoi luong cong viec thap
2299,2025-01-01,Information Technology,IT Support,0,1,0.3589007320887508,35.89,Cao,1,Khoi luong cong viec cao - uu tien giu chan
2302,2025-01-01,Operations,Operations Executive,0,1,0.3090614568811366,30.91,Cao,1,Khoi luong cong viec cao - uu tien giu chan
2304,2025-01-01,Sales,Account Manager,1,0,0.1296186782374443,12.96,Thap,3,Cap bac cao - thu nhap cao
2307,2025-01-01,Operations,Warehouse Supervisor,0,0,0.13008642254546515,13.01,Thap,2,It tham nien - Khoi luong cong viec thap
2311,2025-01-01,Sales,Sales Executive,1,1,0.2768974670411456,27.69,Trung binh,3,Cap bac cao - thu nhap cao
2313,2025-01-01,Sales,Sales Executive,0,0,0.15116644668983054,15.12,Thap,1,Khoi luong cong viec cao - uu tien giu chan
2314,2025-01-01,Marketing,Content Specialist,0,1,0.20710348028198292,20.71,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
2316,2025-01-01,Sales,Sales Executive,0,0,0.1019695746595187,10.2,Thap,2,It tham nien - Khoi luong cong viec thap
2317,2025-01-01,Marketing,Marketing Executive,0,0,0.15628777120705628,15.63,Thap,2,It tham nien - Khoi luong cong viec thap
2318,2025-01-01,Operations,Procurement Specialist,0,1,0.28104719231753256,28.1,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
2320,2025-01-01,Finance,Accountant,0,0,0.12627215116662555,12.63,Thap,2,It tham nien - Khoi luong cong viec thap
2321,2025-01-01,Information Technology,IT Support,0,0,0.14514805992712945,14.51,Thap,1,Khoi luong cong viec cao - uu tien giu chan
2323,2025-01-01,Operations,Warehouse Supervisor,0,0,0.1525016980541445,15.25,Thap,3,Cap bac cao - thu nhap cao
2324,2025-01-01,Information Technology,Data Analyst,0,0,0.09696879632139095,9.7,Thap,2,It tham nien - Khoi luong cong viec thap
2326,2025-01-01,Human Resources,Recruiter,0,0,0.037783802190025695,3.78,Thap,2,It tham nien - Khoi luong cong viec thap
2327,2025-01-01,Marketing,Marketing Manager,0,0,0.11092306539855462,11.09,Thap,1,Khoi luong cong viec cao - uu tien giu chan
2328,2025-01-01,Sales,Account Manager,0,1,0.2013490997354599,20.13,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
2329,2025-01-01,Information Technology,Software Engineer,0,0,0.07220149534716591,7.22,Thap,0,Lau nam - thang tien cham
2330,2025-01-01,Sales,Sales Supervisor,0,0,0.11626792404096152,11.63,Thap,2,It tham nien - Khoi luong cong viec thap
2331,2025-01-01,Human Resources,C&B Specialist,1,0,0.14002921374698585,14.0,Thap,1,Khoi luong cong viec cao - uu tien giu chan
2334,2025-01-01,Sales,Sales Executive,1,0,0.11220952673191066,11.22,Thap,0,Lau nam - thang tien cham
2336,2025-01-01,Sales,Sales Representative,0,0,0.10149788906399637,10.15,Thap,0,Lau nam - thang tien cham
2337,2025-01-01,Finance,Financial Analyst,0,0,0.11189644003805288,11.19,Thap,3,Cap bac cao - thu nhap cao
2340,2025-01-01,Sales,Sales Representative,0,0,0.10907575357184236,10.91,Thap,2,It tham nien - Khoi luong cong viec thap
2344,2025-01-01,Operations,Procurement Specialist,0,0,0.13456133682303092,13.46,Thap,2,It tham nien - Khoi luong cong viec thap
2345,2025-01-01,Sales,Sales Executive,0,0,0.08408097937017542,8.41,Thap,2,It tham nien - Khoi luong cong viec thap
2346,2025-01-01,Operations,Procurement Specialist,0,0,0.05251215207644233,5.25,Thap,0,Lau nam - thang tien cham
2347,2025-01-01,Finance,Financial Analyst,0,1,0.19687857466051362,19.69,Trung binh,0,Lau nam - thang tien cham
2348,2025-01-01,Information Technology,Software Engineer,1,0,0.15093861567707095,15.09,Thap,1,Khoi luong cong viec cao - uu tien giu chan
2349,2025-01-01,Sales,Sales Supervisor,0,0,0.08149562677918598,8.15,Thap,0,Lau nam - thang tien cham
2354,2025-01-01,Sales,Sales Executive,0,1,0.26670139301258255,26.67,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
2355,2025-01-01,Operations,Operations Manager,0,1,0.16704463083548365,16.7,Trung binh,0,Lau nam - thang tien cham
2364,2025-01-01,Marketing,Content Specialist,0,0,0.11962105247432869,11.96,Thap,2,It tham nien - Khoi luong cong viec thap
2366,2025-01-01,Marketing,Marketing Executive,1,1,0.24468306183008628,24.47,Trung binh,0,Lau nam - thang tien cham
2370,2025-01-01,Operations,Procurement Specialist,0,1,0.1686824742854773,16.87,Trung binh,3,Cap bac cao - thu nhap cao
2373,2025-01-01,Operations,Operations Manager,0,1,0.17098289093971264,17.1,Trung binh,3,Cap bac cao - thu nhap cao
2375,2025-01-01,Operations,Warehouse Supervisor,1,1,0.24806188161909046,24.81,Trung binh,3,Cap bac cao - thu nhap cao
2381,2025-01-01,Human Resources,HR Executive,0,1,0.19038473503561004,19.04,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
2382,2025-01-01,Human Resources,HR Manager,0,0,0.12795696451026703,12.8,Thap,2,It tham nien - Khoi luong cong viec thap
